clade_name	WAMP34	WAMP33	WAMP29	WAMP27	WAMP26	WAMP25	WAMP24	WAMP23	WAMP22	WAMP21	WAMP20	WAMP19	WAMP18	WAMP15	WAMP14	WAMP13	WAMP12	WAMP11	WAMP10	WAMP09	WAMP07	WAMP06	WAMP05	WAMP04	WAMP03	WAMP02	TAF018B	TAF018A	TAF017E	TAF017C	TAF017A	TAF008B	PYK005A	PYK004A	PYK003A	PYK002A	PYK001A	OAK005A	OAK004A	OAK003A	OAK002A	OAK001A	ESA008A	ESA007A	ESA006A	ESA004A	ESA003A	ERR3579826	ERR3579825	ERR3579824	ERR3579823	ERR3579822	ERR3579821	ERR3579820	ERR3579819	ERR3307054	ERR3307053	ERR3307052	ERR3307051	ERR3307050	ERR3307049	ERR3307048	ERR3307047	ERR3307046	ERR3307045	CS48	CS47	CS46	CS45	CS44	CS43	CS42	CS40	CS39	CS38	CS37	CS36	CS35	CS34	CS33	CS32	CS31	CS30	CS29	CS28	CS27	CS26	CS24	CS23	CS22	CS21	CS20	CS19	CS18	CS17	CS16	CS15	CS14	CS13	CS12	CS11	CS10	CS09	CS08	CS04	CS03	CS02	CS01	CHS36	CHS31	CHS29	CHS27	CHS26	CHS22	CHS14	CHS03	CHS01	Abusir1594	Abusir1574	Abusir1519	Edo10	Edo9	Edo8	Edo4	Edo3	Edo2	Edo1
Campylobacter_SGB19317	0.03649	0.00099	0.00193	0.00211	0	0	0.014	0.02911	0.00279	0	0	0	0.0016	0.03087	0.05713	0.00303	0	0.05236	0	0	0.01793	0.00305	0	0.04929	0.0265	0.07275	0	0	0	0	0	0.00245	0	0.06155	0	0.00462	0	0.00527	0.01483	0	0.1508	0	0	0	0	0.01083	0.00677	0.10021	0.22806	0.43483	0.14418	0.27253	0.0296	0.10407	0.16903	0.01541	0.00448	0.16357	0.72528	0.80358	0.17218	0.22528	0.08794	0.23824	0.17856	0	0.00105	0.02125	0	0.4527	0	0	0	0	0	0	0	0	0.21089	0	0.00081	0.00297	0	0.02413	0	0	0	0.11404	0.30768	0	0	0	0.10937	0	0	0.01039	0	0	0.08228	0	0	0.02565	0	0.13816	0	0	0	0.2193	0	0	0	0	0	0	0	0	0	0	0	0.02773	0	0	0	0	0.00349	0	0
Fretibacterium_sp_OH1220_COT_178	0.52451	0.02223	0.03998	0.33018	4.01832	0.06004	0.08139	0.12674	0.51483	1.00555	0.82268	0.85066	0.03197	0.52637	0.00311	0.02641	1.22589	0.2028	3.17045	0.10552	0.35558	0.62436	1.24065	0.21296	0.2341	0.00463	0	0	0	0	0	0.01183	0.01843	0.00671	0.0135	0.02457	0.02459	0.01928	0	0.03458	0.0005	0	0.17358	0.12797	0.02734	0.05577	0.04695	0	0	0.00053	0.00089	0	0	0	0.00195	0.00662	0.00595	0.00609	0	0	0.00016	0.00254	0.00035	0	0	0	0	0.00039	0.05491	0	0	0	0	0.00171	0	0.0053	0	0	0	0	0.00474	0.00523	0	0	0	0	0	0	0.00762	0	0	0	0	0	0	0	0	0	0	0.00415	0	0.00065	0.00345	0.00277	0	0.00085	0.16637	0.00355	0.00055	0.01185	3.91384	2.42117	1.24795	0	0	0.00486	0.0104	0	0	0.0093	0.00189	0.00212	0	0.00038	0	0.00607	0
Selenomonas_SGB5891	0.08129	0.02215	0	0.0012	0	0	0.08633	0.19891	0.0342	0.01228	0.00411	0.00262	0.08087	0.17151	0.25819	0.12451	0	0.07501	0	0	0.3161	0.0396	0.01275	0.06798	0.08235	0.37474	0.3687	0	0	0	0	0.00266	0	0	0	0	0	0.01071	0.06464	0	0.00426	0	0	0	0	0.09084	0.03017	0.05353	0.09432	0.08126	0.00715	0.02724	0.12355	0.03607	0.24714	0.03841	0	0.04447	0.02468	0.05466	0.0336	0.17908	0.07715	0.02891	0.01488	0	0.00583	0.00437	0.02707	0.19802	0	0	0	0	0	0	0	0	0	0.00276	0	0	0	0	0	0	0	0.03777	0.07179	0	0	0.00126	0	0	0	0.07205	0.02397	0	0.01779	0	0	0	0.01493	0.03998	0	0	0	0.08202	0	0	0	0	0	0	0	0	0	0.00079	0	0.01819	0	0	0	0	0	0	0
Schaalia_odontolytica	0	0	0	0	0	0	0.06402	0	0	0	0	0	0.01443	0.04975	0	0	0	0	0.02289	0	0.01302	0	0.0005	0	0.07452	0.02713	8.20936	0.25923	0	0.34686	0	0.00099	0	0.58995	0	0.00236	0	0	0.33438	0	0.24021	0	0.03093	0	0	0	0.35475	0	0	0	0.02168	0.04777	0	0.2404	0	0	0.00891	0.02876	2.8565	1.89027	0.00103	0.03078	0.25682	0.02306	0.09216	0	0.01301	0.02003	0.1718	0	0	0.14778	0	0	0	0	0	0	0.37457	0	0.01226	0.06099	0	0.26054	0	0	0	0	0.0236	0.19309	0.0022	0	0.91432	0	0.01464	0.04326	0.07002	0	0.56268	0.00267	0	0.24735	0	0.08268	0	0	0	0	0	0	0	0	0	0	0	0.0084	0	0.00204	0	0.02073	0	0	0	0	2.59013	0	0
GGB6675_SGB9425	0.17216	0	0	0.00059	0	0	0.37951	0.00333	0.06369	0	0	0	0	0.13682	2.04695	0	0	0.65187	0.02062	0	0.04849	0	0.00428	0.6654	0.12685	0.01136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01788	0	0	0	0.00055	0.38529	0.02563	0.04723	1.58028	0.28298	1.32268	0.19174	0.02116	1.93788	0	0	0.01243	0.23655	0.00314	0.00345	0.09787	0.08744	0	0.00156	0.00136	0	0	0.0271	1.59984	0	0	0.03009	0	0	0	0	0	0	0.57734	0.09553	0	0.0036	0.10595	0.10481	0	0	0	0.72994	1.36656	0	0	0	0	0	0	0.40776	0	0	0	0	0	0.01837	0	0.01117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112	0	0	0	0	0.135	0	0
Campylobacter_showae	0.00263	0.01284	0.00475	0.00643	0	0	0.04689	0.01178	0.01305	0.02311	0.00164	0.00539	0.01684	0.11155	0.0207	0.04142	0	0.15112	0.0236	0	0.07729	0.08206	0.01292	0.1292	0.12881	0.15748	0.025	0	0	0.01178	0	0.01931	0	0.02985	0	0.01619	0	0.00653	0.00678	0	0.02572	0	0.01001	0	0.00293	0	0.06527	0.04585	0.02777	0.03135	0.03922	0.0514	0.08297	0.07826	0.02671	0.0262	0.02141	0.09927	0.34432	0.1784	0.01195	0.04509	0.11138	0.02799	0.00762	0	0.00436	0.11157	0.02009	0.13252	0	0.11023	0	0.01218	0	0.0057	0	0	0.03409	0	0.01276	0.05098	0	0.28301	0	0	0	0.11439	0.08073	0.02454	0	0	0.08986	0	0.00433	0.03538	0.01382	0	0.1352	0.03269	0	0.18397	0.0405	0.0433	0	0	0	0.11584	0	0.00564	0	0	0	0	0	0.00111	0	0	0	0.02832	0	0	0	0	0.01902	0	0
Treponema_SGB69452	0	0.03613	0.0212	0.09162	0.0041	0	0.00359	0.026	0.07813	0.03177	0.01734	0.0482	0.06069	0.01438	0	0.04986	0.00869	0.0356	0.03422	0	0.00289	0.06253	0.02182	0.0263	0.12133	0.00138	0	0	0	0	0	0.02898	0.01402	0.00731	0.03155	0.01074	0.05039	0.00826	0	0	0	0	0.08245	0.00612	0.0261	0.01497	0.05703	0	0	0	0.0054	0	0	0.03103	0	0	0.06505	0.118	0	0	0	0.14711	0.01571	0	0	0	0.01855	0	0	0	0	0.0419	0.04803	0.04367	0.01857	0.17055	0.03932	0.01597	0.06475	0.24981	0.04526	0.32965	0	0	0.01256	0	0.01904	0.17373	0.04247	0.05628	0.01584	0.01883	0.03922	0	0.18104	0	0.20809	0	0	0.12671	0.06585	0.05892	0.0655	0.0305	0.03919	0.00705	0.04441	0.01078	0.00016	0.00153	0.03372	0.07479	0.10677	0.00724	0.00016	0.02714	0.01847	0.01095	0	0.10097	0	0.00278	0	0	0	0.01621	0
Candidatus_Gracilibacteria_bacterium_GN02_872	0	0	0	0.01274	0	0	0	0	0	0	0	0	0	0	0.09266	0	0	0.18363	0	0	0.04394	0.0242	0	0.30547	0.06573	0.00879	0	0	0	0	0	0	0	0.00932	0	0	0	0	0.01692	0	0	0	0	0	0	0.19969	0	0.14218	0.14003	0	0.04881	0.08318	0	0.118	0	0	0	0	0.01319	0.68193	0	0.03153	0.21391	0	0	0	0.00399	0.19123	0.06662	0.62687	0	0	0	0.00683	0	0	0	0	0.2275	0.1419	0	0	0	0	0	0	0	0.58962	0.12576	0	0	0.00571	0.26662	0	0	0.09034	0.01548	1.57657	0.21216	0.03783	0	0.08528	0.02472	0	0.0491	0	0	0.28637	0	0	0	0	0	0	0	0	0	0	0	0.05798	0	0	0	0	0	0	0
Anaeroglobus_geminatus	0	0	0	0	0	0	0	0	0	0.00331	0.00191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23347	0.00775	0	0	0	0	0.02057	0	0	0.14598	0	0	0	0.28641	0.0175	0.18617	0.04878	0.26039	0.18543	0.09149	0.10219	0.20695	0.23817	0.15152	0.05514	0.04001	0.04879	0.04067	0.02227	0	0	0	0.09053	0.07573	0	0.01346	0	0	0.12418	0	0	0.02796	0	0.00404	0.00335	0.07659	0.03074	0.00307	0.07521	0	0.78631	0	0	0.10031	0	0.4383	0	0	0	0	0.08204	0	0.0188	0	0	0.01979	0.23338	0.03086	0.00597	0.01565	0.15353	0	0	0.10638	0	0.07217	0	0	0	0	0	0	0.00287	0	0	0.02229	0	0	0	0	0	0	0
Lautropia_dentalis	0.01871	0	0	0.03257	0	0	0.29128	0.36022	0.0829	0	0	0	0.01231	0.16431	2.53548	0.04051	0	0.26937	0.12812	0	0.44646	0.0122	0.00915	0.28968	0.28785	0.16306	0	0	0	0	0	0	0	0.00213	0	0	0	0	0	0	0.0724	0	0	0	0.23508	0.05811	0.07731	0	0.00416	0.00201	0.00125	0.00117	0.00361	0.43681	0.00007	0.01449	0	0.00432	0.00101	0.00523	0.00007	0.00117	0.92033	0.00079	0.00152	0	0.0032	0.0219	0	0.05971	0	0.03573	0	0	0	0	0	0	0	0	0	0	0.31897	0.01618	0	0	0	0.08373	0.33927	0	0.00995	0	0.06055	0	0	0.10767	0	0	0.41897	0	0	0.00067	0.00555	0.21697	0	0	0	0.01131	0	0	0	0	0	0	0	0.03059	0	0.00111	0	0.00268	0	0	0	0	0.03978	0	0
GGB1832_SGB2476	0.15491	0	0	0.00216	0	0	0.00057	0	0.00226	0	0	0	0	0.14482	0.00052	0	0	1.37571	0	0	0	0.00231	0	1.37742	0.22928	0.00674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33773	0	0	0	0	0	0.01783	0	0	0.0441	0.48539	0.02087	0.18309	0.07679	0	0	0.1	0.20783	0	0	0.02626	0	0.0289	0.48584	1.59195	0	0	0.02053	0.09657	0	0	0.10994	0	0	0	0	0	0	0.67629	0	0.00741	0.02184	0	0.41728	0	0	0	0	0.11816	0.01775	0	0	0.3227	3.0705	0	0.18802	0	0	0.17849	0	0	0.15157	0	0.02544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00308	0	0	0	0	0.2475	0	0
TM7_phylum_sp_oral_taxon_350	0	0	0.00409	0.00728	0	0	0.09446	0	0.23507	0.03072	0	0	0	0	0	0	0	0.03729	0	0	0.08718	0	0.02593	0.03453	0.07523	0	0	0	0	0	0	0	0	0.07172	0	0.19978	0	0	0	0	0	0	0.09944	0.51892	0.11803	0.2132	0.00491	0.02591	0.04296	0.14405	0.03549	0.4951	0	0.04659	0	0.05821	0.00078	0.21986	0	0.00299	0.00894	0.05137	0.09167	0	0	0	0	0.60094	0	0	0	0	0	0.42087	0	0	0	0	0	0.04192	0.00451	0.02061	0	0.0007	0	0	0	0.34665	0.0292	0.00748	0	0.00899	0	0	0.04275	0.04053	0	0.36595	0.54783	0.2974	0.01985	0.01998	0.47751	0	0.08396	0	0	0	0	0.02764	0	0	0	0.01358	0	0	0.01493	0	0	0	0.00463	0	0	0	0	0	0
Candidatus_Nanosynbacter_lyticus	0	0.02343	0.00021	0.01572	0	0	0.00385	0.00265	0.00545	0.00352	0	0.01262	0.07151	0.21882	0	0.03258	0	0.04292	0.69431	0	0.60581	0.0031	0.00965	0.03883	0.12893	0.25845	0	0	0	0	0	0.00431	0	0.09424	0	0.00266	0	0.01018	0.00993	0	0	0	0.00572	0.30663	0	0	0.05265	0.00121	0.04505	0.00994	0.00851	0.03841	0	0.07093	0	0	0.00255	0.00503	0.47231	0.28949	0.01352	0.00271	0.00715	0	0	0	0	0.69386	0	0.10901	0	0.27964	0	0.04153	0	0.02607	0	0	0.06219	0	0.05134	0.79681	0	0.37257	0	0	0	0.02202	0.03066	0.8829	0	0	0.09539	0.02298	0.01583	0.00476	0	0.02072	0.01738	0.251	0	0.16802	0.01856	0.02294	0	0	0	0.00429	0	0.00293	0	0	0	0	0	0.00374	0.01283	0.00546	0	0.01472	0	0	0	0	2.19727	0	0
Leptotrichia_massiliensis	0.01386	0	0	0.00369	0	0	0.01778	0	0	0	0	0	0.00129	0.02263	0	0	0	0.11258	0	0	0.07834	0.01108	0	0.09916	0.12391	0.01411	0	0	0	0.18193	0	0	0	0.04127	0	0	0	0.00774	0.01272	0	0.02384	0	0.01085	0	0.00362	0.06333	0.06896	0.00137	0.02593	0	0.01467	0.03926	0.09319	0.00269	0.21241	0.00505	0.00588	0.03139	0.0625	0.00305	0.00329	0.07471	0.02517	0	0	0	0	0.04325	0.29464	0.35592	0	0.22561	0	0	0	0	0	0	0.13946	0.02974	0.00672	0.1116	0	0.44267	0	0	0	0.28163	0.15628	0.00622	0.03877	0.01077	2.38025	0.02777	0	0.46913	0.01343	0.03183	1.24421	0.02264	0	0.81005	0.01397	0.16785	0	0	0	0.00349	0	0	0	0	0	0	0	0	0	0	0	0.00137	0	0	0	0	0.01309	0	0
Porphyromonadaceae_bacterium_H1	0.01825	0.00662	0.25926	0.07282	0	0.00648	0.37304	0.14044	0.32439	0.1103	0.01282	0.08337	0.11502	1.03748	0	0.12276	0.01056	0.13471	1.21219	0.00937	0.01863	0.23443	0.07342	0.12868	0.21166	0.03851	0.0188	0	0	1.13323	0	0	0	0	0	0	0.02177	0	0	0.02083	0	0	0.06968	0.01318	0.02271	0	0.06441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00231	0	0	0	0	0.1835	0	0.11217	0	0.00703	0	0	0	0	0	0	0	0.01334	0	0	0	0	0	0.01471	0	0	0	0	0	0	0	0	0	0	0	0.25133	0.10671	0	0	0.00119	0	0	0	0	0	0	0.0131	0	0	0.00292	0.00344	0.00472	0	0.02513	0	0	0	0	0	0.00896	0
Porphyromonas_catoniae	0.019	0	0	0.00336	0	0	0	0.00359	0	0	0	0	0	0.01526	0.17041	0.00055	0	0.02313	0	0	0.01769	0	0	0.01791	0.01772	0.02298	0.01265	0	0	0	0	0	0	0.02094	0	0	0	0.00035	0	0	0.01506	0	0	0	0.00559	0.06749	0.03156	0.01693	0.69787	0.09164	0.13725	0.17241	0.64348	0.14443	0.10186	0.20151	0.00307	0.18603	0.17068	0	0.14257	0.19193	0.01989	0.02744	0.06036	0	0	0	0	0.41671	0	0	0	0	0	0	0	0	0.13199	0	0	0	0	0.01064	0	0	0	0.1288	0.3261	0	0	0	0	0	0	0	0.03001	0.06784	0.03605	0	0	0.01468	0	0.1023	0	0	0	0.18224	0	0	0	0	0	0	0	0	0	0	0	0.00457	0	0	0	0	0	0	0
GGB49219_SGB69048	0	0.00599	0.0396	0.0003	0	0	0	0.05968	0.02571	0	0	0.0002	0.01554	0	0.00332	0.02549	0.00211	0	0	0	0	0	0	0	0.00306	0	0	0	0	0	0	0	0.00745	0.01923	0.0379	0.13389	0.42867	0.30123	0	0.02728	0	0	0.01076	0.00872	0.03342	0	0.04979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04706	0	0	0	0	0.09812	0	0	0	0.05867	0	0.15074	0.04074	0.03668	0.01053	0.13068	0.03877	0.01191	0.30391	0.13958	0	0.21021	0	0	0	0.09768	0.00468	0.00175	0	0.08188	0	0	0	0	0.05901	0.20909	0	0	0	0	0.10125	0.0335	0.1061	0.20405	0.01416	0.04979	0.14203	0	0.49254	0	0.02928	0.0037	0	0.07387	0.03234	0.01585	0	0	0.00182	0	0.00522	0.00237	0.00343	0	0.1463	0
Treponema_sp_Marseille_Q4130	0	0.03036	0.07749	0.02763	0.00209	0	0.01132	0.03543	0.04545	0.03034	0.0358	0.02726	0.02552	0.01833	0.00791	0.0547	0.01659	0.02043	0	0.00272	0.02216	0	0.03224	0.00999	0.04275	0.01589	0.01996	0	0	0.10781	0	0.03732	0.02055	0.01828	0.056	0.06395	0.05433	0.02679	0.0221	0.01877	0.00032	0.02891	0.05587	0.02413	0.03109	0.00447	0.03417	0.01146	0.00855	0.04591	0.024	0.04374	0.00938	0.02877	0.09798	0.02791	0.1119	0.10442	0	0.02206	0.01911	0.04377	0.01605	0	0	0	0.01925	0.05103	0	0.0027	0	0.01123	0.06268	0.05094	0.01896	0.02937	0.0433	0.01795	0.01146	0.0564	0.04654	0.05191	0	0	0.00578	0	0.00325	0.04866	0.01746	0.13922	0.00799	0.00418	0.01927	0	0.06296	0	0.06826	0	0.0015	0.06813	0.03425	0.02909	0.04357	0.03611	0.06307	0.00708	0.01961	0.0528	0.00497	0.05937	0.02316	0.02491	0.02832	0.00828	0.00392	0.01466	0.01848	0.0057	0	0.03433	0.02033	0.00374	0.00831	0.00252	0	0.0164	0.00439
Prevotella_intermedia	0	0.00537	0.00514	0.0033	0	0	0.01121	0.05244	0.03147	0.0169	0.00351	0.00966	0.01731	0.04651	0.00082	0.02722	0	0.00995	0.01189	0	0.04749	0.05618	0.00529	0.01574	0.09843	0.00864	0.10083	0	0	0	0	0.00442	0	0.0316	0	0.00212	0	0.05782	0	0	0	0	0.03896	0	0	0	0.07125	0	0.00462	0.21558	0.0985	0	0	0.13042	0.15051	0.02362	0.01114	0.03695	0	0.03866	0	0.09353	0.07883	0	0	0	0.02877	0.17554	0.02088	0	0	0.0833	0	0.00694	0	0.00558	0	0	0.08738	0	0.00852	0.02659	0.01597	0.00984	0	0	0	0.1135	0.00896	0.03059	0	0.00176	0.08043	0.05268	0.01145	0	0.04172	0	0.00882	0.03104	0.00864	0.18052	0	0.16007	0.05112	0	0	0.01529	0	0	0	0	0	0	0	0.00231	0	0	0	0.01152	0	0	0	0	0	0	0
Porphyromonas_endodontalis	0	0	0.00245	0.00006	0	0	0.00904	0.00798	0.03018	0	0.00215	0	0	0.04574	0	0.05451	0	0	0.01648	0	0	0	0.01047	0	0.02134	0	0	0	0	0	0	0.00187	0	0	0.1094	0	0.0149	0.01926	0	0	0.0005	0	0.00277	0.00378	0	0	0.10272	0	0.20503	1.10986	0.12611	0.01409	0	0.09004	0.1711	0.0444	0.08432	0.0235	0	0.0015	0.05927	0.22196	0.40818	0.26571	0.00053	0	0.03471	0	0	0	0	0	0	0.02939	0	0.00142	0.06302	0.0065	0.07982	0.06465	0.00406	0.0003	0	0	0	0	0.05725	0.00893	0	0	0	0	0	0	0	0	0.05587	0	0	0.00153	0.09656	0.00165	0	0.04487	0	0	0.00281	0.0052	0	0.00361	0	0.00376	0.03267	0	0	0.0017	0.00419	0	0	0.00025	0	0	0	0	0.01322	0.00011	0
Capnocytophaga_sp_oral_taxon_878	0.00283	0.0026	0	0.00826	0	0	0	0	0.00324	0	0	0	0.02838	0.21139	0	0	0	0.14805	0	0	0.00137	0.02643	0	0.15673	0.33247	0.0293	0	0	0	0.08684	0	0.00025	0	0	0	0	0	0.00128	0	0	0.01505	0	0	0	0	0	0.06517	0	0	0	0.1554	0	0	0.10672	0	0	0.0426	0.10022	0	0.47953	0.00037	0.00261	0.00143	0.00028	0.00057	0	0	0.00173	0.14995	0	0	0.2075	0	0	0	0	0	0	0	0.03594	0.01237	0.01494	0.02497	0.57116	0	0	0	0.01119	0.17512	0.00968	0	0	0	0.32545	0	0.0882	0.00289	0	0.89681	0.05024	0	0.08876	0	0.04203	0.00684	0	0	0	0	0	0	0	0	0	0	0.00034	0	0	0	0.00305	0	0	0	0	0.03208	0	0
Veillonella_parvula	0	0	0	0.00116	0	0	0	0.0659	0	0	0.00737	0	0.00275	0.04359	0.01989	0	0	0	0.08242	0	0.02487	0	0.00654	0	0.10295	0	0.23065	0	0	0.2217	0	0	0	0.14036	0	0	0	0.02642	0.41475	0	0.23868	0	0.0011	0	0.00807	0	0.03295	0.02036	0.08362	0.00261	0.01416	0.0951	0.08916	0.0319	0.24672	0.1054	0.02166	0.01036	0.38324	0.35658	0.62425	0.01317	0.14067	0.00129	0	0	0.00807	0	0	0.6708	0	0.01056	0	0	0	0	0	0	0	0	0	0	0	0.00544	0	0	0	0	0	0	0	0	0.16037	0	0	0	0.01771	0	0	0	0	0.01907	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	0.01185	0	0	0	0	0	0	0
Propionibacterium_sp_oral_taxon_192	0.10275	0	0.00034	0.00941	0	0	0	0.02307	0.00043	0	0.01176	0	0.00047	0.04534	0	0	0	0	0.10293	0.00094	0.00381	0	0.00062	0	0.09009	0.14616	2.51659	0.48169	0	4.54203	0	0.50237	0	0.14264	0	0	0.00234	0.45979	15.67142	0.09321	1.38616	0	0.61957	0.00873	0.01087	0	0.17517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04172	0	0.04691	0.14895	0	0.08241	0	0.00117	0	0.00025	0	0	0	0	0.03183	0	0	0	0	0	0	0	0	0	0.01255	0	0	0	0	0	0	0	0	0	0	0	0	0.02632	0	0.0066	0	0	0	0	0	0	0	0	0	0.00875	0.01477	0.00516	0	0.0677	0	0	0	0	0	0	0
Campylobacter_SGB19314	0	0	0	0.00016	0	0	0.0041	0.00721	0.00109	0	0	0	0	0.0296	0.00026	0.00519	0	0.04801	0	0	0.00603	0	0.00151	0.04425	0.02549	0.06674	0	0	0	0	0	0.00557	0	0	0	0.00331	0	0	0	0	0.00065	0	0	0	0	0	0.01551	0.00433	0.01433	0.08678	0.03859	0.07859	0.19378	0.25585	0	0	0.06647	0.20729	0	0	0.00361	0.14083	0.45733	0.0016	0.00062	0	0	0.11768	0	0.0052	0	0	0	0.01842	0	0	0	0	0.19611	0.01884	0	0.00835	0	0.0043	0	0	0	0.05254	0.08357	0.12631	0	0.00313	0	0.00866	0	0.05671	0.02359	0	0.16498	0.0239	0	0.06599	0.00621	0.00477	0.01031	0	0	0.08584	0	0	0	0	0	0	0	0.00036	0	0	0	0.01667	0	0	0	0	0	0	0
Actinomyces_timonensis	0.00837	0	0	0.00774	0	0	0.11237	0.0465	0.00349	0.00633	0.00161	0	0.03144	0.06717	0	0	0.04864	0.14623	0	0	0.00128	0.16133	0	0.1667	0.16468	0.01586	0	0	0	0	0	0	0	0.02252	0	0	0.44658	0	0	0	0	0	0.00244	0.0072	0	0	0	0	0.00047	0.0232	0.00946	0	0.00081	0.1032	0	0	0	0	0	0	0	0.04699	0	0	0	0	0.06225	0.06024	0.15112	0	0	0.03415	0	0	0	0.02094	0	0	0.17246	0	0.23815	0	0	0	0	0	0.06723	0	0	0.00936	0	0	0	0	0.0138	0	0.24015	0	0	0.01273	0.03134	0	0.00177	0.05466	0	0.01156	0	0	0	0.00896	0	0	0	0	0	0.0328	0.16905	0	0	0	0	0	0	0	0	0	0.00755
GGB10022_SGB15896	0	0.00369	0.00459	0.03067	0	0	0.13947	0.60982	0.08664	0	0	0.01164	0.04915	0.0639	0.21151	0.0129	0.00035	0.02556	0.00199	0	1.74234	0.01305	0	0.02819	0.34152	0.05063	0.00081	0	0	0.02384	0	0.01523	0	0.01389	0	0.00306	0.00356	0.02971	0.07852	0.00839	0.04545	0	0.0009	0.00166	0.06303	0.032	0.022	0.00079	0.00359	0	0.11695	0.0102	0.00218	1.20527	0	0.05533	0	0.00296	0	0	0.03258	0.00449	2.396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04164	0	0	0	0.04564	0	0.00518	0	0	0	0.02551	0	0	0	0	0.20374	0.01166	0	0	0	0	0.05629	0	0	0	0	0	0.00095	0.00443	0	0	0.00741	0	0	0	0	0.00146	0	0
Streptococcus_cristatus	0	0.00672	0	0.00006	0	0	0	0.02509	0.00105	0.05782	0	0	0	0.07431	0.00075	0.01423	0	0.02317	0	0	0.41166	0.00729	0.00011	0.02262	0.01498	0.01326	0.10846	0	0	0.12807	0	0.0011	0	0.01426	0	0	0	0.01684	0.05744	0	0.07428	0	0.00365	0.00148	0.02615	0.01391	0.03776	0.03198	0.07407	0	0.00504	0.09692	0.02452	0.04068	0	0.00744	0	0.00784	0.014	0.15864	0.01032	0.06493	0.01044	0	0.01235	0	0.00317	0	0	0.02409	0	0	0	0	0	0	0	0	0	0	0	0.07071	0	0.00394	0	0	0	0.10404	0.07617	0.01135	0	0	0	0	0	0	0	0	0	0.0006	0	0.01258	0	0.09563	0	0	0	0.07338	0	0	0	0	0	0	0	0.00587	0	0	0	0.01198	0	0	0	0	0	0	0
Neisseria_subflava	0	0	0	0	0	0	0.0225	0.07144	0.00843	0	0	0	0	0.05795	0.00038	0	0	0.02428	0	0	0.06968	0	0	0.02873	0.02043	0.018	0	0	0	0	0	0	0	0.00261	0	0	0	0	0.01032	0	0.02681	0	0	0	0	0	0.06332	0.02281	0.03064	0.00486	0.05223	0.12133	0.01272	0.1266	0.00194	0	0.02101	0.0107	0.07557	0	0.03667	0.01706	0.08443	0.01134	0.02965	0	0.00748	0.07491	0	0.03207	0	0.19365	0	0	0	0	0	0	0	0	0	0.01433	0	0.02987	0	0	0	0.1177	0.04941	0.04284	0	0	0.07119	0.02257	0	0	0	0	0.05409	0.00962	0	0.14293	0.00436	0.13214	0	0	0	0.00632	0	0	0	0	0	0	0	0.00434	0	0	0	0.00331	0	0	0	0	0.02049	0	0
SR1_bacterium_human_oral_taxon_HOT_345	0	0.00364	0.00709	0.00373	0	0	0.01113	0.00844	0.00377	0.02294	0	0.01669	0.01084	0.0681	0.01088	0.01162	0	0.07572	0	0	0.2844	0.09081	0.00785	0.07605	0.11778	0.7156	0.26461	0	0	0	0	0.15669	0	0	0	0.0113	0	0	0	0	0	0	0.00254	0	0	0	0	0	0.02086	0.01905	0	0	0	0.02088	0	0.04503	0	0.02899	0.01568	0	0	0.0636	0.00088	0.02407	0.00209	0	0	0.12266	0	0.14877	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02245	0	0	0	0.02123	0.01689	0.03369	0	0	0	0	0	0	0	0.06568	0	0	0	0	0.00098	0	0	0	0	0.05514	0	0	0	0	0	0	0	0	0	0	0	0.01492	0	0	0	0	0.07133	0	0
Streptococcus_anginosus	0.01443	0.12537	0.03898	0.02122	0	0	0	0.04549	0.01082	0.05666	0.61056	0.27615	0	0.02884	0	0.88977	0.14076	0	0	0	0.01656	0	0.00154	0	0.00343	0.00485	0	0	0	0	0	0	0	0	0	0.00399	0	0.00225	0	0	0.00335	0	0.00654	0	0	0.11138	0.00511	0.00069	0.00708	0.12058	0.03653	0.25665	0	0.00331	0.0244	0	0.04156	0.18028	0.0374	0	0.00076	0	0.07391	0	0	0	0	0	0	0	0	0	0	0.00723	0	0.04628	0	0.00131	0	0	0.00083	0	0	0	0	0	0	0	0.00359	0	0	0	0	0	0	0	0.01256	0	0	0	0	0	0	0	0	0	0	0.38536	0	0	0.27133	0	0.15396	0	0	0.02374	0.02244	0.09398	0	0.01828	0	0	0	0	0	0.01026	0
